INTERVAL_SECONDS=0.5,CPU_CORE_COUNT=2,MEMORY_TOTAL=1927.29,SWAP_TOTAL=2048.00,UNIX_TIMESTAMP_START_TIME=1719393823.2035174,APP_VERSION=0.5.1
SECONDS_SINCE_START,MEMORY_USED,MEMORY_FREE,MEMORY_AVAILABLE,CPU_USAGE_TOTAL,CPU_USAGE_PER_CORE
0.19,398.09,1029.30,1529.20,0.00,0.00;0.00
0.69,398.11,1029.27,1529.17,38.89,41.54;36.23
1.19,398.11,1029.27,1529.17,0.00,0.00;0.00
1.69,398.11,1029.27,1529.17,3.92,3.92;3.92
2.19,398.11,1029.27,1529.17,15.84,15.69;16.00
2.69,398.11,1029.27,1529.17,1.00,2.00;0.00
3.19,398.11,1029.27,1529.17,1.98,2.00;1.96
3.69,398.11,1029.27,1529.18,2.02,2.04;2.00
4.19,398.11,1029.27,1529.18,2.02,2.00;2.04
4.69,398.11,1029.27,1529.18,1.00,2.00;0.00
5.19,398.11,1029.27,1529.18,1.00,0.00;2.00
5.69,398.11,1029.27,1529.18,2.98,3.92;2.04
6.19,398.11,1029.27,1529.18,0.00,0.00;0.00
6.69,398.11,1029.27,1529.18,1.00,2.00;0.00
7.19,398.11,1029.27,1529.18,2.96,2.00;3.92
7.69,398.11,1029.27,1529.18,2.94,3.92;1.96
8.19,398.11,1029.27,1529.18,0.00,0.00;0.00
8.69,398.11,1029.27,1529.18,3.96,2.04;5.88
9.19,398.11,1029.27,1529.18,1.00,2.00;0.00
9.69,398.11,1029.27,1529.18,2.02,2.00;2.04
10.19,398.11,1029.27,1529.18,1.98,2.00;1.96
10.69,398.00,1029.28,1529.29,26.04,29.17;22.92
11.19,398.75,1028.53,1528.54,61.15,53.06;69.23
11.69,417.52,1009.76,1509.77,90.55,96.00;85.11
12.19,417.27,1010.00,1510.01,42.33,32.65;52.00
12.69,417.27,1010.00,1510.01,1.00,2.00;0.00
13.19,417.27,1010.00,1510.01,2.00,2.00;2.00
13.69,417.27,1010.00,1510.01,1.00,2.00;0.00
14.19,417.27,1010.00,1510.01,2.00,2.00;2.00
14.69,417.27,1010.00,1510.01,2.96,3.92;2.00
15.19,417.27,1010.00,1510.01,2.88,5.77;0.00
15.69,417.27,1010.00,1510.01,1.00,0.00;2.00
16.19,417.27,1010.00,1510.01,2.00,2.00;2.00
16.69,417.27,1010.00,1510.01,2.00,2.00;2.00
17.19,417.27,1010.00,1510.01,0.00,0.00;0.00
17.69,417.27,1010.00,1510.01,2.02,2.04;2.00
