INTERVAL_SECONDS=0.5,CPU_CORE_COUNT=2,MEMORY_TOTAL=1927.29,SWAP_TOTAL=2048.00,UNIX_TIMESTAMP_START_TIME=1719413718.0469913,APP_VERSION=0.5.1
SECONDS_SINCE_START,MEMORY_USED,MEMORY_FREE,MEMORY_AVAILABLE,CPU_USAGE_TOTAL,CPU_USAGE_PER_CORE
0.18,398.57,994.55,1528.72,0.00,0.00;0.00
0.68,399.30,993.81,1527.98,41.30,33.33;49.28
1.18,399.30,993.81,1527.98,1.96,0.00;3.92
1.68,399.30,993.81,1527.98,1.00,2.00;0.00
2.18,399.30,993.81,1527.99,1.00,0.00;2.00
2.68,399.30,993.81,1527.99,1.00,2.00;0.00
3.18,399.30,993.81,1527.99,1.00,0.00;2.00
3.68,399.30,993.81,1527.99,0.00,0.00;0.00
4.18,399.30,993.81,1527.99,2.96,3.92;2.00
4.68,399.30,993.81,1527.99,1.00,2.00;0.00
5.18,399.30,993.81,1527.99,2.00,2.00;2.00
5.68,399.30,993.81,1527.99,1.00,2.00;0.00
6.18,399.30,993.81,1527.99,3.88,2.00;5.77
6.68,399.30,993.81,1527.99,0.00,0.00;0.00
7.18,399.30,993.81,1527.99,1.98,2.00;1.96
7.68,399.30,993.81,1527.99,2.00,2.00;2.00
8.18,399.30,993.81,1527.99,1.00,2.00;0.00
8.68,399.30,993.81,1527.99,0.00,0.00;0.00
9.18,399.30,993.81,1527.99,2.00,2.00;2.00
9.68,399.30,993.81,1527.99,1.00,0.00;2.00
10.18,399.30,993.81,1527.99,2.94,5.88;0.00
10.68,398.56,994.55,1528.73,27.73,27.45;28.00
11.18,408.33,984.77,1518.96,49.59,59.18;40.00
11.68,416.55,976.55,1510.73,39.39,38.78;40.00
12.18,416.55,976.55,1510.73,2.04,4.08;0.00
12.68,416.55,976.55,1510.73,2.96,2.00;3.92
13.18,416.55,976.55,1510.73,1.00,2.00;0.00
13.68,416.55,976.55,1510.73,1.00,2.00;0.00
14.18,416.55,976.55,1510.73,5.96,8.00;3.92
14.68,416.55,976.55,1510.73,2.00,4.00;0.00
15.18,416.54,976.55,1510.74,3.85,7.69;0.00
15.68,416.54,976.55,1510.74,0.98,1.96;0.00
16.18,416.54,976.55,1510.74,3.92,0.00;7.84
16.68,416.54,976.55,1510.74,23.47,0.00;46.94
17.18,416.54,976.55,1510.74,32.29,36.00;28.57
17.68,416.54,976.55,1510.74,26.01,26.53;25.49
18.18,416.54,976.55,1510.74,25.57,47.06;4.08
18.68,416.54,976.55,1510.74,23.96,47.92;0.00
19.18,416.54,976.55,1510.74,29.88,51.92;7.84
19.68,416.54,976.55,1510.75,25.83,31.25;20.41
20.18,416.54,976.55,1510.75,27.94,5.88;50.00
20.68,416.54,976.55,1510.75,27.00,4.00;50.00
21.18,416.54,976.55,1510.75,26.00,0.00;52.00
21.68,416.54,976.55,1510.75,14.78,17.31;12.24
22.18,416.54,976.55,1510.75,1.96,0.00;3.92
22.68,416.54,976.55,1510.75,0.00,0.00;0.00
23.18,416.54,976.55,1510.75,1.00,2.00;0.00
23.68,416.54,976.55,1510.75,0.98,0.00;1.96
24.18,416.54,976.55,1510.75,3.96,3.92;4.00
24.68,416.54,976.55,1510.75,1.00,0.00;2.00
25.18,416.54,976.55,1510.75,2.00,2.00;2.00
25.68,416.54,976.55,1510.75,0.00,0.00;0.00
26.18,416.54,976.55,1510.75,1.00,0.00;2.00
26.68,416.54,976.55,1510.75,3.88,3.85;3.92
27.18,416.54,976.55,1510.75,2.00,2.00;2.00
27.68,416.54,976.55,1510.75,2.00,2.00;2.00
28.18,416.54,976.55,1510.75,1.96,3.92;0.00
28.68,416.54,976.55,1510.75,0.00,0.00;0.00
29.18,416.54,976.55,1510.75,3.00,2.00;4.00
29.68,416.54,976.55,1510.75,1.98,2.00;1.96
30.18,416.54,976.55,1510.75,1.00,2.00;0.00
30.68,416.54,976.55,1510.75,0.00,0.00;0.00
31.18,416.54,976.55,1510.75,0.00,0.00;0.00
31.68,416.29,976.80,1511.00,21.50,25.00;18.00
32.18,399.29,993.78,1527.99,51.35,45.83;56.86
32.68,399.79,993.29,1527.50,26.64,32.00;21.28
33.18,399.79,993.29,1527.50,1.00,0.00;2.00
33.68,399.79,993.29,1527.50,1.00,0.00;2.00
34.18,399.79,993.29,1527.50,2.98,2.04;3.92
34.68,399.79,993.29,1527.50,2.88,5.77;0.00
35.18,399.79,993.29,1527.50,3.85,0.00;7.69
35.68,399.79,993.29,1527.50,1.00,0.00;2.00
36.18,399.79,993.29,1527.50,1.00,0.00;2.00
36.68,399.79,993.29,1527.50,1.96,3.92;0.00
37.18,399.79,993.29,1527.50,1.00,0.00;2.00
37.68,399.79,993.29,1527.50,1.00,2.00;0.00
38.18,399.79,993.29,1527.50,1.96,0.00;3.92
38.68,399.79,993.29,1527.50,1.00,0.00;2.00
39.18,399.79,993.29,1527.50,2.02,2.04;2.00
39.68,399.79,993.29,1527.50,1.98,1.96;2.00
40.18,399.79,993.29,1527.50,1.00,0.00;2.00
40.68,399.79,993.29,1527.50,2.00,2.00;2.00
41.18,399.79,993.29,1527.50,3.88,5.77;2.00
41.68,399.79,993.29,1527.50,2.94,0.00;5.88
42.18,399.78,993.29,1527.51,1.96,3.92;0.00
42.68,398.54,994.52,1528.75,25.77,26.53;25.00
43.18,399.03,994.03,1528.25,43.12,48.98;37.25
